0 1 0 -1 0.0
0.1 0.995 -0.09975 -0.995 1.2468749999994255e-05
0.1500627603826327 0.9887593653632107 -0.14940623488249094 -0.9887593653632107 1.6347192389354337e-05
0.18766685310032877 0.9824419930692118 -0.18646885420636158 -0.9824419930692118 1.854833258080335e-05
0.2190526812301467 0.976105626490594 -0.21720417369214562 -0.976105626490594 2.007643205864662e-05
0.2465588605070912 0.9697619137209226 -0.2439658643972681 -0.9697619137209226 2.1243852613872516e-05
0.2713540173271379 0.9634146371383132 -0.267932572266964 -0.9634146371383132 2.2186833030179987e-05
0.29411947825215023 0.957065376006964 -0.28979287861522696 -0.957065376006964 2.2976776274497013e-05
0.31529301049815683 0.9507149021054765 -0.3099901022336815 -0.9507149021054765 2.365571586299131e-05
0.3351754277433695 0.9443636357519518 -0.328829473334746 -0.9443636357519518 2.4250467874187276e-05
0.3539838786023412 0.9380118247494644 -0.34653175650823353 -0.9380118247494644 2.4779180749223695e-05
0.37188114767241387 0.9316596243274675 -0.36326276300661475 -0.9316596243274675 2.5254705401045463e-05
0.3889929654233094 0.9253071364977041 -0.3791508013969703 -0.9253071364977041 2.568647322720441e-05
0.40541882421251135 0.9189544309529788 -0.3942975914356189 -0.9189544309529788 2.6081609978356735e-05
0.4212390485842871 0.9126015568598456 -0.40878540477395303 -0.9126015568598456 2.6445630390725672e-05
0.4365195918289657 0.906248549853299 -0.42268191362956226 -0.906248549853299 2.6782889621990158e-05
0.45131539278401384 0.899895436362368 -0.43604358708766433 -0.899895436362368 2.709688695284873e-05
0.4656727879728872 0.8935422363816043 -0.4489181337947636 -0.8935422363816043 2.7390476193933644e-05
0.47963128482732037 0.8871889653017876 -0.46134629923340786 -0.8871889653017876 2.7666015191218918e-05
0.49322489129976543 0.8808356351516783 -0.47336321455949104 -0.8808356351516783 2.7925474422318963e-05
0.5064831303372263 0.8744822554601125 -0.4849994266497223 -0.8744822554601125 2.8170517417658303e-05
0.5194318259212177 0.8681288338669658 -0.49628169690821433 -0.8681288338669658 2.840256134262198e-05
0.5320937205322626 0.8617753765641591 -0.5072336293080553 -0.8617753765641591 2.862282334004096e-05
0.5444889662055121 0.8554218886192674 -0.5178761702937457 -0.8554218886192674 2.8832356464558728e-05
0.5566355194228878 0.8490683742165336 -0.5282280111367625 -0.8490683742165336 2.9032077896395947e-05
0.5685494618923858 0.8427148368388023 -0.5383059150604504 -0.8427148368388023 2.9222791340988152e-05
0.5802452635295974 0.8363612794065478 -0.5481249856551431 -0.8363612794065478 2.9405204995835987e-05
0.5917359998759297 0.8300077043853146 -0.5576988889793721 -0.8300077043853146 2.957994609709136e-05
0.6030335332413072 0.8236541138696056 -0.5670400387627649 -0.8236541138696056 2.974757279838869e-05
0.6141486647020001 0.8173005096490065 -0.5761597519434855 -0.8173005096490065 2.9908583947801937e-05
0.6250912624851741 0.8109468932607651 -0.5850683801542551 -0.8109468932607651 3.0063427194693126e-05
0.635870371072611 0.8045932660319443 -0.5937754215564457 -0.8045932660319443 3.021250575707679e-05
0.646494304447145 0.79823962911347 -0.6022896165007138 -0.79823962911347 3.035618410651697e-05
0.6569707262095529 0.7918859835078288 -0.6106190297872278 -0.7918859835078288 3.0494792771673662e-05
0.667306718756046 0.7855323300917476 -0.6187711217532613 -0.7855323300917476 3.0628632420148794e-05
0.6775088432875482 0.7791786696348798 -0.6267528099907725 -0.7791786696348798 3.075797734469754e-05
0.6875831920928115 0.77282500281529 -0.6345705231624288 -0.77282500281529 3.0883078454224666e-05
0.6975354342868741 0.766471330232356 -0.64223024811989 -0.766471330232356 3.1004165853554255e-05
0.7073708559786753 0.7601176524175746 -0.6497375713171 -0.7601176524175746 3.112145107586617e-05
0.7170943956749459 0.753763969843654 -0.6570977153418558 -0.753763969843654 3.123512902425407e-05
0.7267106755928839 0.7474102829322021 -0.6643155712520029 -0.7474102829322021 3.134537966531514e-05
0.736224029444761 0.7410565920602527 -0.6713957272913034 -0.7410565920602527 3.1452369513074174e-05
0.7456385271682592 0.7347028975658303 -0.6783424944690613 -0.7347028975658303 3.15562529323854e-05
0.7549579970029586 0.7283491997527134 -0.6851599294128382 -0.7283491997527134 3.1657173288290874e-05
0.7641860452528151 0.7219954988945251 -0.6918518548418584 -0.7219954988945251 3.175526396292927e-05
0.7733260740242296 0.7156417952382602 -0.6984218779574745 -0.7156417952382602 3.185064925737002e-05
